id,compound_id,pathway_id,creator_id,updater_id,created_at,updated_at
647,22042,62,,,2015-02-24 22:31:51 UTC,2015-02-24 22:31:51 UTC
648,22043,93,,,2015-02-24 22:31:52 UTC,2015-02-24 22:31:52 UTC
649,22045,56,,,2015-02-24 22:31:54 UTC,2015-02-24 22:31:54 UTC
650,22046,95,,,2015-02-24 22:31:54 UTC,2015-02-24 22:31:54 UTC
651,22047,5,,,2015-02-24 22:31:55 UTC,2015-02-24 22:31:55 UTC
652,22047,93,,,2015-02-24 22:31:55 UTC,2015-02-24 22:31:55 UTC
653,22048,26,,,2015-02-24 22:31:56 UTC,2015-02-24 22:31:56 UTC
654,22048,37,,,2015-02-24 22:31:56 UTC,2015-02-24 22:31:56 UTC
655,22048,25,,,2015-02-24 22:31:56 UTC,2015-02-24 22:31:56 UTC
656,22049,20,,,2015-02-24 22:31:58 UTC,2015-02-24 22:31:58 UTC
657,22050,92,,,2015-02-24 22:32:00 UTC,2015-02-24 22:32:00 UTC
658,22051,95,,,2015-02-24 22:32:01 UTC,2015-02-24 22:32:01 UTC
659,22052,5,,,2015-02-24 22:32:02 UTC,2015-02-24 22:32:02 UTC
660,22052,1,,,2015-02-24 22:32:02 UTC,2015-02-24 22:32:02 UTC
661,22053,21,,,2015-02-24 22:32:02 UTC,2015-02-24 22:32:02 UTC
662,22053,62,,,2015-02-24 22:32:02 UTC,2015-02-24 22:32:02 UTC
663,22054,17,,,2015-02-24 22:32:04 UTC,2015-02-24 22:32:04 UTC
664,22055,62,,,2015-02-24 22:32:04 UTC,2015-02-24 22:32:04 UTC
665,22056,33,,,2015-02-24 22:32:05 UTC,2015-02-24 22:32:05 UTC
666,22056,18,,,2015-02-24 22:32:05 UTC,2015-02-24 22:32:05 UTC
667,22056,19,,,2015-02-24 22:32:05 UTC,2015-02-24 22:32:05 UTC
668,22057,60,,,2015-02-24 22:32:06 UTC,2015-02-24 22:32:06 UTC
669,22058,34,,,2015-02-24 22:32:07 UTC,2015-02-24 22:32:07 UTC
670,22059,55,,,2015-02-24 22:32:08 UTC,2015-02-24 22:32:08 UTC
671,22059,51,,,2015-02-24 22:32:08 UTC,2015-02-24 22:32:08 UTC
672,22059,52,,,2015-02-24 22:32:08 UTC,2015-02-24 22:32:08 UTC
673,22059,53,,,2015-02-24 22:32:08 UTC,2015-02-24 22:32:08 UTC
674,22059,82,,,2015-02-24 22:32:08 UTC,2015-02-24 22:32:08 UTC
675,22060,3,,,2015-02-24 22:32:10 UTC,2015-02-24 22:32:10 UTC
676,22060,47,,,2015-02-24 22:32:10 UTC,2015-02-24 22:32:10 UTC
677,22061,26,,,2015-02-24 22:32:12 UTC,2015-02-24 22:32:12 UTC
678,22061,18,,,2015-02-24 22:32:12 UTC,2015-02-24 22:32:12 UTC
679,22062,6,,,2015-02-24 22:32:13 UTC,2015-02-24 22:32:13 UTC
680,22062,1,,,2015-02-24 22:32:13 UTC,2015-02-24 22:32:13 UTC
681,22063,91,,,2015-02-24 22:32:15 UTC,2015-02-24 22:32:15 UTC
682,22064,60,,,2015-02-24 22:32:17 UTC,2015-02-24 22:32:17 UTC
683,22065,60,,,2015-02-24 22:32:19 UTC,2015-02-24 22:32:19 UTC
684,22066,21,,,2015-02-24 22:32:20 UTC,2015-02-24 22:32:20 UTC
685,22067,27,,,2015-02-24 22:32:20 UTC,2015-02-24 22:32:20 UTC
686,22067,30,,,2015-02-24 22:32:20 UTC,2015-02-24 22:32:20 UTC
687,22068,10,,,2015-02-24 22:32:21 UTC,2015-02-24 22:32:21 UTC
688,22068,11,,,2015-02-24 22:32:21 UTC,2015-02-24 22:32:21 UTC
689,22070,3,,,2015-02-24 22:32:23 UTC,2015-02-24 22:32:23 UTC
690,22070,4,,,2015-02-24 22:32:23 UTC,2015-02-24 22:32:23 UTC
691,22071,54,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
692,22071,35,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
693,22071,75,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
694,22071,23,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
695,22071,17,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
696,22071,36,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
697,22071,22,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
698,22071,41,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
699,22071,72,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
700,22071,64,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
701,22071,93,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
702,22071,44,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
703,22071,89,,,2015-02-24 22:32:26 UTC,2015-02-24 22:32:26 UTC
704,22072,54,,,2015-02-24 22:32:28 UTC,2015-02-24 22:32:28 UTC
705,22072,35,,,2015-02-24 22:32:28 UTC,2015-02-24 22:32:28 UTC
706,22072,75,,,2015-02-24 22:32:28 UTC,2015-02-24 22:32:28 UTC
707,22072,23,,,2015-02-24 22:32:28 UTC,2015-02-24 22:32:28 UTC
708,22072,17,,,2015-02-24 22:32:28 UTC,2015-02-24 22:32:28 UTC
709,22072,36,,,2015-02-24 22:32:28 UTC,2015-02-24 22:32:28 UTC
710,22072,22,,,2015-02-24 22:32:28 UTC,2015-02-24 22:32:28 UTC
711,22072,72,,,2015-02-24 22:32:28 UTC,2015-02-24 22:32:28 UTC
712,22072,64,,,2015-02-24 22:32:29 UTC,2015-02-24 22:32:29 UTC
713,22072,93,,,2015-02-24 22:32:29 UTC,2015-02-24 22:32:29 UTC
714,22072,44,,,2015-02-24 22:32:29 UTC,2015-02-24 22:32:29 UTC
715,22072,89,,,2015-02-24 22:32:29 UTC,2015-02-24 22:32:29 UTC
716,22073,84,,,2015-02-24 22:32:29 UTC,2015-02-24 22:32:29 UTC
717,22074,91,,,2015-02-24 22:32:31 UTC,2015-02-24 22:32:31 UTC
718,22075,41,,,2015-02-24 22:32:32 UTC,2015-02-24 22:32:32 UTC
719,22076,41,,,2015-02-24 22:32:33 UTC,2015-02-24 22:32:33 UTC
720,22076,39,,,2015-02-24 22:32:33 UTC,2015-02-24 22:32:33 UTC
721,22077,93,,,2015-02-24 22:32:34 UTC,2015-02-24 22:32:34 UTC
722,22078,92,,,2015-02-24 22:32:34 UTC,2015-02-24 22:32:34 UTC
723,22079,20,,,2015-02-24 22:32:35 UTC,2015-02-24 22:32:35 UTC
724,22081,7,,,2015-02-24 22:32:41 UTC,2015-02-24 22:32:41 UTC
725,22082,91,,,2015-02-24 22:32:43 UTC,2015-02-24 22:32:43 UTC
726,22083,95,,,2015-02-24 22:32:44 UTC,2015-02-24 22:32:44 UTC
727,22085,62,,,2015-02-24 22:32:45 UTC,2015-02-24 22:32:45 UTC
728,22087,91,,,2015-02-24 22:32:47 UTC,2015-02-24 22:32:47 UTC
729,22088,18,,,2015-02-24 22:32:48 UTC,2015-02-24 22:32:48 UTC
730,22089,18,,,2015-02-24 22:32:49 UTC,2015-02-24 22:32:49 UTC
731,22090,91,,,2015-02-24 22:32:51 UTC,2015-02-24 22:32:51 UTC
732,22091,82,,,2015-02-24 22:32:52 UTC,2015-02-24 22:32:52 UTC
733,22091,60,,,2015-02-24 22:32:52 UTC,2015-02-24 22:32:52 UTC
734,22091,62,,,2015-02-24 22:32:52 UTC,2015-02-24 22:32:52 UTC
735,22092,55,,,2015-02-24 22:32:54 UTC,2015-02-24 22:32:54 UTC
736,22092,94,,,2015-02-24 22:32:54 UTC,2015-02-24 22:32:54 UTC
737,22092,49,,,2015-02-24 22:32:54 UTC,2015-02-24 22:32:54 UTC
738,22092,62,,,2015-02-24 22:32:54 UTC,2015-02-24 22:32:54 UTC
739,22092,7,,,2015-02-24 22:32:54 UTC,2015-02-24 22:32:54 UTC
740,22093,55,,,2015-02-24 22:32:56 UTC,2015-02-24 22:32:56 UTC
741,22094,1,,,2015-02-24 22:32:57 UTC,2015-02-24 22:32:57 UTC
742,22108,95,,,2015-02-24 22:33:03 UTC,2015-02-24 22:33:03 UTC
743,22142,16,,,2015-02-24 22:33:14 UTC,2015-02-24 22:33:14 UTC
744,22145,2,,,2015-02-24 22:33:15 UTC,2015-02-24 22:33:15 UTC
745,22145,95,,,2015-02-24 22:33:15 UTC,2015-02-24 22:33:15 UTC
746,22155,2,,,2015-02-24 22:33:18 UTC,2015-02-24 22:33:18 UTC
747,22155,95,,,2015-02-24 22:33:18 UTC,2015-02-24 22:33:18 UTC
748,22250,16,,,2015-02-24 22:33:50 UTC,2015-02-24 22:33:50 UTC
749,22264,37,,,2015-02-24 22:33:54 UTC,2015-02-24 22:33:54 UTC
750,22264,60,,,2015-02-24 22:33:54 UTC,2015-02-24 22:33:54 UTC
751,22284,34,,,2015-02-24 22:34:01 UTC,2015-02-24 22:34:01 UTC
752,22297,42,,,2015-02-24 22:34:07 UTC,2015-02-24 22:34:07 UTC
753,22297,70,,,2015-02-24 22:34:07 UTC,2015-02-24 22:34:07 UTC
754,22297,25,,,2015-02-24 22:34:07 UTC,2015-02-24 22:34:07 UTC
755,22307,34,,,2015-02-24 22:34:14 UTC,2015-02-24 22:34:14 UTC
756,22308,82,,,2015-02-24 22:34:15 UTC,2015-02-24 22:34:15 UTC
757,22315,16,,,2015-02-24 22:34:20 UTC,2015-02-24 22:34:20 UTC
758,22320,16,,,2015-02-24 22:34:23 UTC,2015-02-24 22:34:23 UTC
759,22322,20,,,2015-02-24 22:34:23 UTC,2015-02-24 22:34:23 UTC
760,22338,36,,,2015-02-24 22:34:33 UTC,2015-02-24 22:34:33 UTC
761,22338,34,,,2015-02-24 22:34:33 UTC,2015-02-24 22:34:33 UTC
762,22344,39,,,2015-02-24 22:34:37 UTC,2015-02-24 22:34:37 UTC
763,22350,16,,,2015-02-24 22:34:41 UTC,2015-02-24 22:34:41 UTC
764,22351,41,,,2015-02-24 22:34:42 UTC,2015-02-24 22:34:42 UTC
765,22352,10,,,2015-02-24 22:34:43 UTC,2015-02-24 22:34:43 UTC
766,22356,6,,,2015-02-24 22:34:46 UTC,2015-02-24 22:34:46 UTC
767,22356,1,,,2015-02-24 22:34:46 UTC,2015-02-24 22:34:46 UTC
768,22363,39,,,2015-02-24 22:34:50 UTC,2015-02-24 22:34:50 UTC
769,22366,16,,,2015-02-24 22:34:51 UTC,2015-02-24 22:34:51 UTC
770,22390,47,,,2015-02-24 22:35:03 UTC,2015-02-24 22:35:03 UTC
771,22393,16,,,2015-02-24 22:35:05 UTC,2015-02-24 22:35:05 UTC
772,22406,5,,,2015-02-24 22:35:14 UTC,2015-02-24 22:35:14 UTC
773,22409,29,,,2015-02-24 22:35:16 UTC,2015-02-24 22:35:16 UTC
774,22414,60,,,2015-02-24 22:35:20 UTC,2015-02-24 22:35:20 UTC
775,22415,30,,,2015-02-24 22:35:20 UTC,2015-02-24 22:35:20 UTC
776,22415,72,,,2015-02-24 22:35:20 UTC,2015-02-24 22:35:20 UTC
777,22418,52,,,2015-02-24 22:35:23 UTC,2015-02-24 22:35:23 UTC
778,22418,36,,,2015-02-24 22:35:23 UTC,2015-02-24 22:35:23 UTC
779,22418,18,,,2015-02-24 22:35:23 UTC,2015-02-24 22:35:23 UTC
780,22418,53,,,2015-02-24 22:35:23 UTC,2015-02-24 22:35:23 UTC
781,22423,37,,,2015-02-24 22:35:26 UTC,2015-02-24 22:35:26 UTC
782,22428,1,,,2015-02-24 22:35:29 UTC,2015-02-24 22:35:29 UTC
783,22431,30,,,2015-02-24 22:35:33 UTC,2015-02-24 22:35:33 UTC
784,22432,37,,,2015-02-24 22:35:33 UTC,2015-02-24 22:35:33 UTC
785,22432,62,,,2015-02-24 22:35:33 UTC,2015-02-24 22:35:33 UTC
786,22441,28,,,2015-02-24 22:35:37 UTC,2015-02-24 22:35:37 UTC
787,22443,22,,,2015-02-24 22:35:38 UTC,2015-02-24 22:35:38 UTC
788,22444,41,,,2015-02-24 22:35:38 UTC,2015-02-24 22:35:38 UTC
789,22453,82,,,2015-02-24 22:35:42 UTC,2015-02-24 22:35:42 UTC
790,22460,39,,,2015-02-24 22:35:44 UTC,2015-02-24 22:35:44 UTC
791,22467,16,,,2015-02-24 22:35:47 UTC,2015-02-24 22:35:47 UTC
792,22469,22,,,2015-02-24 22:35:49 UTC,2015-02-24 22:35:49 UTC
793,22472,15,,,2015-02-24 22:35:53 UTC,2015-02-24 22:35:53 UTC
794,22472,13,,,2015-02-24 22:35:53 UTC,2015-02-24 22:35:53 UTC
795,22472,42,,,2015-02-24 22:35:53 UTC,2015-02-24 22:35:53 UTC
796,22472,35,,,2015-02-24 22:35:53 UTC,2015-02-24 22:35:53 UTC
797,22472,75,,,2015-02-24 22:35:53 UTC,2015-02-24 22:35:53 UTC
798,22472,52,,,2015-02-24 22:35:53 UTC,2015-02-24 22:35:53 UTC
799,22472,23,,,2015-02-24 22:35:53 UTC,2015-02-24 22:35:53 UTC
800,22472,71,,,2015-02-24 22:35:53 UTC,2015-02-24 22:35:53 UTC
801,22472,97,,,2015-02-24 22:35:53 UTC,2015-02-24 22:35:53 UTC
802,22472,36,,,2015-02-24 22:35:53 UTC,2015-02-24 22:35:53 UTC
803,22472,18,,,2015-02-24 22:35:53 UTC,2015-02-24 22:35:53 UTC
804,22472,53,,,2015-02-24 22:35:53 UTC,2015-02-24 22:35:53 UTC
805,22472,22,,,2015-02-24 22:35:53 UTC,2015-02-24 22:35:53 UTC
806,22472,77,,,2015-02-24 22:35:54 UTC,2015-02-24 22:35:54 UTC
807,22472,57,,,2015-02-24 22:35:54 UTC,2015-02-24 22:35:54 UTC
808,22472,28,,,2015-02-24 22:35:54 UTC,2015-02-24 22:35:54 UTC
809,22472,66,,,2015-02-24 22:35:54 UTC,2015-02-24 22:35:54 UTC
810,22472,29,,,2015-02-24 22:35:54 UTC,2015-02-24 22:35:54 UTC
811,22472,68,,,2015-02-24 22:35:54 UTC,2015-02-24 22:35:54 UTC
812,22472,41,,,2015-02-24 22:35:54 UTC,2015-02-24 22:35:54 UTC
813,22472,64,,,2015-02-24 22:35:54 UTC,2015-02-24 22:35:54 UTC
814,22472,70,,,2015-02-24 22:35:54 UTC,2015-02-24 22:35:54 UTC
815,22472,44,,,2015-02-24 22:35:54 UTC,2015-02-24 22:35:54 UTC
816,22473,95,,,2015-02-24 22:35:54 UTC,2015-02-24 22:35:54 UTC
817,22474,60,,,2015-02-24 22:35:55 UTC,2015-02-24 22:35:55 UTC
818,22488,50,,,2015-02-24 22:36:06 UTC,2015-02-24 22:36:06 UTC
819,22488,47,,,2015-02-24 22:36:06 UTC,2015-02-24 22:36:06 UTC
820,22489,20,,,2015-02-24 22:36:07 UTC,2015-02-24 22:36:07 UTC
821,22490,33,,,2015-02-24 22:36:09 UTC,2015-02-24 22:36:09 UTC
822,22490,13,,,2015-02-24 22:36:09 UTC,2015-02-24 22:36:09 UTC
823,22490,18,,,2015-02-24 22:36:09 UTC,2015-02-24 22:36:09 UTC
824,22490,19,,,2015-02-24 22:36:09 UTC,2015-02-24 22:36:09 UTC
825,22496,95,,,2015-02-24 22:36:12 UTC,2015-02-24 22:36:12 UTC
826,22498,16,,,2015-02-24 22:36:14 UTC,2015-02-24 22:36:14 UTC
827,22501,60,,,2015-02-24 22:36:16 UTC,2015-02-24 22:36:16 UTC
828,22502,20,,,2015-02-24 22:36:17 UTC,2015-02-24 22:36:17 UTC
829,22502,56,,,2015-02-24 22:36:18 UTC,2015-02-24 22:36:18 UTC
830,22503,11,,,2015-02-24 22:36:18 UTC,2015-02-24 22:36:18 UTC
831,22504,19,,,2015-02-24 22:36:19 UTC,2015-02-24 22:36:19 UTC
832,22505,67,,,2015-02-24 22:36:19 UTC,2015-02-24 22:36:19 UTC
833,22506,3,,,2015-02-24 22:36:20 UTC,2015-02-24 22:36:20 UTC
834,22506,4,,,2015-02-24 22:36:20 UTC,2015-02-24 22:36:20 UTC
835,22508,75,,,2015-02-24 22:36:22 UTC,2015-02-24 22:36:22 UTC
836,22510,80,,,2015-02-24 22:36:24 UTC,2015-02-24 22:36:24 UTC
837,22511,39,,,2015-02-24 22:36:25 UTC,2015-02-24 22:36:25 UTC
838,22512,93,,,2015-02-24 22:36:26 UTC,2015-02-24 22:36:26 UTC
839,22515,11,,,2015-02-24 22:36:27 UTC,2015-02-24 22:36:27 UTC
840,22516,19,,,2015-02-24 22:36:28 UTC,2015-02-24 22:36:28 UTC
841,22516,59,,,2015-02-24 22:36:28 UTC,2015-02-24 22:36:28 UTC
842,22521,73,,,2015-02-24 22:36:31 UTC,2015-02-24 22:36:31 UTC
843,22521,67,,,2015-02-24 22:36:31 UTC,2015-02-24 22:36:31 UTC
844,22522,62,,,2015-02-24 22:36:33 UTC,2015-02-24 22:36:33 UTC
845,22524,62,,,2015-02-24 22:36:33 UTC,2015-02-24 22:36:33 UTC
846,22525,92,,,2015-02-24 22:36:35 UTC,2015-02-24 22:36:35 UTC
847,22529,20,,,2015-02-24 22:36:36 UTC,2015-02-24 22:36:36 UTC
848,22532,11,,,2015-02-24 22:36:36 UTC,2015-02-24 22:36:36 UTC
849,22534,22,,,2015-02-24 22:36:37 UTC,2015-02-24 22:36:37 UTC
850,22536,79,,,2015-02-24 22:36:38 UTC,2015-02-24 22:36:38 UTC
851,22538,42,,,2015-02-24 22:36:40 UTC,2015-02-24 22:36:40 UTC
852,22538,18,,,2015-02-24 22:36:40 UTC,2015-02-24 22:36:40 UTC
853,22538,10,,,2015-02-24 22:36:40 UTC,2015-02-24 22:36:40 UTC
854,22538,70,,,2015-02-24 22:36:40 UTC,2015-02-24 22:36:40 UTC
855,22538,11,,,2015-02-24 22:36:40 UTC,2015-02-24 22:36:40 UTC
856,22539,56,,,2015-02-24 22:36:40 UTC,2015-02-24 22:36:40 UTC
857,22540,18,,,2015-02-24 22:36:41 UTC,2015-02-24 22:36:41 UTC
858,22543,82,,,2015-02-24 22:36:42 UTC,2015-02-24 22:36:42 UTC
859,22550,11,,,2015-02-24 22:36:50 UTC,2015-02-24 22:36:50 UTC
860,22551,60,,,2015-02-24 22:36:51 UTC,2015-02-24 22:36:51 UTC
861,22553,51,,,2015-02-24 22:36:52 UTC,2015-02-24 22:36:52 UTC
862,22555,36,,,2015-02-24 22:50:16 UTC,2015-02-24 22:50:16 UTC
863,22556,11,,,2015-02-24 22:50:16 UTC,2015-02-24 22:50:16 UTC
864,22558,75,,,2015-02-24 22:50:17 UTC,2015-02-24 22:50:17 UTC
865,22558,93,,,2015-02-24 22:50:17 UTC,2015-02-24 22:50:17 UTC
866,22559,11,,,2015-02-24 22:50:18 UTC,2015-02-24 22:50:18 UTC
867,22560,51,,,2015-02-24 22:50:18 UTC,2015-02-24 22:50:18 UTC
868,22560,52,,,2015-02-24 22:50:18 UTC,2015-02-24 22:50:18 UTC
869,22560,53,,,2015-02-24 22:50:18 UTC,2015-02-24 22:50:18 UTC
870,22560,82,,,2015-02-24 22:50:18 UTC,2015-02-24 22:50:18 UTC
871,22561,3,,,2015-02-24 22:50:19 UTC,2015-02-24 22:50:19 UTC
872,22561,4,,,2015-02-24 22:50:19 UTC,2015-02-24 22:50:19 UTC
873,22562,68,,,2015-02-24 22:50:19 UTC,2015-02-24 22:50:19 UTC
874,22564,55,,,2015-02-24 22:50:20 UTC,2015-02-24 22:50:20 UTC
875,22564,71,,,2015-02-24 22:50:20 UTC,2015-02-24 22:50:20 UTC
876,22565,80,,,2015-02-24 22:50:21 UTC,2015-02-24 22:50:21 UTC
877,22566,64,,,2015-02-24 22:50:21 UTC,2015-02-24 22:50:21 UTC
878,22568,69,,,2015-02-24 22:50:24 UTC,2015-02-24 22:50:24 UTC
879,22568,43,,,2015-02-24 22:50:24 UTC,2015-02-24 22:50:24 UTC
880,22570,82,,,2015-02-24 22:50:24 UTC,2015-02-24 22:50:24 UTC
881,22572,83,,,2015-02-24 22:50:26 UTC,2015-02-24 22:50:26 UTC
882,22572,84,,,2015-02-24 22:50:26 UTC,2015-02-24 22:50:26 UTC
883,22572,66,,,2015-02-24 22:50:26 UTC,2015-02-24 22:50:26 UTC
884,22572,29,,,2015-02-24 22:50:26 UTC,2015-02-24 22:50:26 UTC
885,22573,51,,,2015-02-24 22:50:26 UTC,2015-02-24 22:50:26 UTC
886,22574,51,,,2015-02-24 22:50:28 UTC,2015-02-24 22:50:28 UTC
887,22578,9,,,2015-02-24 22:50:30 UTC,2015-02-24 22:50:30 UTC
888,22579,54,,,2015-02-24 22:50:31 UTC,2015-02-24 22:50:31 UTC
889,22580,20,,,2015-02-24 22:50:32 UTC,2015-02-24 22:50:32 UTC
890,22582,86,,,2015-02-24 22:50:35 UTC,2015-02-24 22:50:35 UTC
891,22582,83,,,2015-02-24 22:50:35 UTC,2015-02-24 22:50:35 UTC
892,22582,84,,,2015-02-24 22:50:35 UTC,2015-02-24 22:50:35 UTC
893,22582,29,,,2015-02-24 22:50:35 UTC,2015-02-24 22:50:35 UTC
894,22583,56,,,2015-02-24 22:50:36 UTC,2015-02-24 22:50:36 UTC
895,22587,15,,,2015-02-24 22:50:37 UTC,2015-02-24 22:50:37 UTC
896,22587,26,,,2015-02-24 22:50:37 UTC,2015-02-24 22:50:37 UTC
897,22587,71,,,2015-02-24 22:50:37 UTC,2015-02-24 22:50:37 UTC
898,22587,62,,,2015-02-24 22:50:37 UTC,2015-02-24 22:50:37 UTC
899,22587,25,,,2015-02-24 22:50:37 UTC,2015-02-24 22:50:37 UTC
900,22588,20,,,2015-02-24 22:50:37 UTC,2015-02-24 22:50:37 UTC
901,22590,21,,,2015-02-24 22:50:38 UTC,2015-02-24 22:50:38 UTC
902,22593,11,,,2015-02-24 22:50:41 UTC,2015-02-24 22:50:41 UTC
903,22594,28,,,2015-02-24 22:50:42 UTC,2015-02-24 22:50:42 UTC
904,22594,64,,,2015-02-24 22:50:42 UTC,2015-02-24 22:50:42 UTC
905,22595,79,,,2015-02-24 22:50:43 UTC,2015-02-24 22:50:43 UTC
906,22597,56,,,2015-02-24 22:50:44 UTC,2015-02-24 22:50:44 UTC
907,22598,55,,,2015-02-24 22:50:45 UTC,2015-02-24 22:50:45 UTC
908,22604,71,,,2015-02-24 22:50:48 UTC,2015-02-24 22:50:48 UTC
909,22604,60,,,2015-02-24 22:50:48 UTC,2015-02-24 22:50:48 UTC
910,22607,41,,,2015-02-24 22:50:49 UTC,2015-02-24 22:50:49 UTC
911,22608,92,,,2015-02-24 22:50:51 UTC,2015-02-24 22:50:51 UTC
912,22609,20,,,2015-02-24 22:50:51 UTC,2015-02-24 22:50:51 UTC
913,22611,54,,,2015-02-24 22:50:52 UTC,2015-02-24 22:50:52 UTC
914,22613,3,,,2015-02-24 22:50:54 UTC,2015-02-24 22:50:54 UTC
915,22613,4,,,2015-02-24 22:50:54 UTC,2015-02-24 22:50:54 UTC
916,22615,18,,,2015-02-24 22:50:55 UTC,2015-02-24 22:50:55 UTC
917,22615,20,,,2015-02-24 22:50:55 UTC,2015-02-24 22:50:55 UTC
918,22618,11,,,2015-02-24 22:50:57 UTC,2015-02-24 22:50:57 UTC
919,22619,13,,,2015-02-24 22:50:58 UTC,2015-02-24 22:50:58 UTC
920,22620,20,,,2015-02-24 22:50:58 UTC,2015-02-24 22:50:58 UTC
921,22623,86,,,2015-02-24 22:50:59 UTC,2015-02-24 22:50:59 UTC
922,22623,84,,,2015-02-24 22:50:59 UTC,2015-02-24 22:50:59 UTC
923,22623,9,,,2015-02-24 22:50:59 UTC,2015-02-24 22:50:59 UTC
924,22623,29,,,2015-02-24 22:50:59 UTC,2015-02-24 22:50:59 UTC
925,22626,56,,,2015-02-24 22:51:00 UTC,2015-02-24 22:51:00 UTC
926,22628,19,,,2015-02-24 22:51:02 UTC,2015-02-24 22:51:02 UTC
927,22628,59,,,2015-02-24 22:51:02 UTC,2015-02-24 22:51:02 UTC
928,22629,55,,,2015-02-24 22:51:03 UTC,2015-02-24 22:51:03 UTC
929,22631,60,,,2015-02-24 22:51:05 UTC,2015-02-24 22:51:05 UTC
930,22632,41,,,2015-02-24 22:51:06 UTC,2015-02-24 22:51:06 UTC
931,22636,33,,,2015-02-24 22:51:08 UTC,2015-02-24 22:51:08 UTC
932,22636,13,,,2015-02-24 22:51:08 UTC,2015-02-24 22:51:08 UTC
933,22636,5,,,2015-02-24 22:51:08 UTC,2015-02-24 22:51:08 UTC
934,22636,18,,,2015-02-24 22:51:08 UTC,2015-02-24 22:51:08 UTC
935,22636,19,,,2015-02-24 22:51:08 UTC,2015-02-24 22:51:08 UTC
936,22636,59,,,2015-02-24 22:51:08 UTC,2015-02-24 22:51:08 UTC
937,22638,3,,,2015-02-24 22:51:09 UTC,2015-02-24 22:51:09 UTC
938,22638,4,,,2015-02-24 22:51:09 UTC,2015-02-24 22:51:09 UTC
939,22639,56,,,2015-02-24 22:51:09 UTC,2015-02-24 22:51:09 UTC
940,22641,62,,,2015-02-24 22:51:10 UTC,2015-02-24 22:51:10 UTC
941,22644,93,,,2015-02-24 22:51:11 UTC,2015-02-24 22:51:11 UTC
942,22646,42,,,2015-02-24 22:51:13 UTC,2015-02-24 22:51:13 UTC
943,22646,97,,,2015-02-24 22:51:13 UTC,2015-02-24 22:51:13 UTC
944,22647,54,,,2015-02-24 22:51:14 UTC,2015-02-24 22:51:14 UTC
945,22649,39,,,2015-02-24 22:51:15 UTC,2015-02-24 22:51:15 UTC
946,22650,42,,,2015-02-24 22:51:18 UTC,2015-02-24 22:51:18 UTC
947,22650,52,,,2015-02-24 22:51:18 UTC,2015-02-24 22:51:18 UTC
948,22650,60,,,2015-02-24 22:51:18 UTC,2015-02-24 22:51:18 UTC
949,22651,62,,,2015-02-24 22:51:20 UTC,2015-02-24 22:51:20 UTC
950,22654,55,,,2015-02-24 22:51:26 UTC,2015-02-24 22:51:26 UTC
951,22654,27,,,2015-02-24 22:51:26 UTC,2015-02-24 22:51:26 UTC
952,22654,21,,,2015-02-24 22:51:26 UTC,2015-02-24 22:51:26 UTC
953,22654,86,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
954,22654,42,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
955,22654,35,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
956,22654,45,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
957,22654,84,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
958,22654,18,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
959,22654,77,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
960,22654,9,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
961,22654,28,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
962,22654,66,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
963,22654,29,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
964,22654,30,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
965,22654,72,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
966,22654,10,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
967,22654,43,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
968,22654,56,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
969,22654,44,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
970,22654,11,,,2015-02-24 22:51:27 UTC,2015-02-24 22:51:27 UTC
