id,name,compound_id,creator_id,updater_id,created_at,updated_at
19031,1-benzopyrans,12429,,,2015-02-24 00:30:17 UTC,2015-02-24 00:30:17 UTC
19032,Resorcinols,12429,,,2015-02-24 00:30:17 UTC,2015-02-24 00:30:17 UTC
19033,Heteroaromatic compounds,12429,,,2015-02-24 00:30:17 UTC,2015-02-24 00:30:17 UTC
19034,Polyols,12429,,,2015-02-24 00:30:17 UTC,2015-02-24 00:30:17 UTC
19035,Oxacyclic compounds,12429,,,2015-02-24 00:30:17 UTC,2015-02-24 00:30:17 UTC
19036,Organic chloride salts,12429,,,2015-02-24 00:30:17 UTC,2015-02-24 00:30:17 UTC
19037,Hydrocarbon derivatives,12429,,,2015-02-24 00:30:17 UTC,2015-02-24 00:30:17 UTC
19038,Organic zwitterions,12429,,,2015-02-24 00:30:17 UTC,2015-02-24 00:30:17 UTC
19039,Carboxylic acid esters,12438,,,2015-02-24 00:30:26 UTC,2015-02-24 00:30:26 UTC
19040,Monocarboxylic acids and derivatives,12438,,,2015-02-24 00:30:26 UTC,2015-02-24 00:30:26 UTC
19041,Ethers,12438,,,2015-02-24 00:30:26 UTC,2015-02-24 00:30:26 UTC
19042,Hydrocarbon derivatives,12438,,,2015-02-24 00:30:26 UTC,2015-02-24 00:30:26 UTC
19043,Carbonyl compounds,12438,,,2015-02-24 00:30:26 UTC,2015-02-24 00:30:26 UTC
19044,Primary carboxylic acid amides,12439,,,2015-02-24 00:30:28 UTC,2015-02-24 00:30:28 UTC
19045,Organonitrogen compounds,12439,,,2015-02-24 00:30:28 UTC,2015-02-24 00:30:28 UTC
19046,Hydrocarbon derivatives,12439,,,2015-02-24 00:30:28 UTC,2015-02-24 00:30:28 UTC
19047,Carbonyl compounds,12439,,,2015-02-24 00:30:28 UTC,2015-02-24 00:30:28 UTC
19048,Carboximidamides,12442,,,2015-02-24 00:30:32 UTC,2015-02-24 00:30:32 UTC
19049,Imines,12442,,,2015-02-24 00:30:32 UTC,2015-02-24 00:30:32 UTC
19050,Hydrocarbon derivatives,12442,,,2015-02-24 00:30:32 UTC,2015-02-24 00:30:32 UTC
19051,"Propargyl-type 1,3-dipolar organic compounds",12443,,,2015-02-24 00:30:35 UTC,2015-02-24 00:30:35 UTC
19052,Organonitrogen compounds,12443,,,2015-02-24 00:30:35 UTC,2015-02-24 00:30:35 UTC
19053,Hydrocarbon derivatives,12443,,,2015-02-24 00:30:35 UTC,2015-02-24 00:30:35 UTC
19054,Dimethoxybenzenes,12446,,,2015-02-24 00:30:40 UTC,2015-02-24 00:30:40 UTC
19055,Anisoles,12446,,,2015-02-24 00:30:40 UTC,2015-02-24 00:30:40 UTC
19056,Alkyl aryl ethers,12446,,,2015-02-24 00:30:40 UTC,2015-02-24 00:30:40 UTC
19057,Hydrocarbon derivatives,12446,,,2015-02-24 00:30:40 UTC,2015-02-24 00:30:40 UTC
19058,Fatty acid esters,12447,,,2015-02-24 00:30:41 UTC,2015-02-24 00:30:41 UTC
19059,Acetate salts,12447,,,2015-02-24 00:30:41 UTC,2015-02-24 00:30:41 UTC
19060,Carboxylic acid esters,12447,,,2015-02-24 00:30:41 UTC,2015-02-24 00:30:41 UTC
19061,Ethers,12447,,,2015-02-24 00:30:41 UTC,2015-02-24 00:30:41 UTC
19062,Hydrocarbon derivatives,12447,,,2015-02-24 00:30:41 UTC,2015-02-24 00:30:41 UTC
19063,Carbonyl compounds,12447,,,2015-02-24 00:30:41 UTC,2015-02-24 00:30:41 UTC
19064,Acyclic monoterpenoids,12449,,,2015-02-24 00:30:43 UTC,2015-02-24 00:30:43 UTC
19065,Acetate salts,12449,,,2015-02-24 00:30:43 UTC,2015-02-24 00:30:43 UTC
19066,Carboxylic acid esters,12449,,,2015-02-24 00:30:43 UTC,2015-02-24 00:30:43 UTC
19067,Ethers,12449,,,2015-02-24 00:30:43 UTC,2015-02-24 00:30:43 UTC
19068,Hydrocarbon derivatives,12449,,,2015-02-24 00:30:43 UTC,2015-02-24 00:30:43 UTC
19069,Carbonyl compounds,12449,,,2015-02-24 00:30:43 UTC,2015-02-24 00:30:43 UTC
19070,Hydrocarbons,12457,,,2015-02-24 00:31:00 UTC,2015-02-24 00:31:00 UTC
19071,Benzoyl derivatives,12459,,,2015-02-24 00:31:05 UTC,2015-02-24 00:31:05 UTC
19072,Phenols and derivatives,12459,,,2015-02-24 00:31:05 UTC,2015-02-24 00:31:05 UTC
19073,Aryl-aldehydes,12459,,,2015-02-24 00:31:05 UTC,2015-02-24 00:31:05 UTC
19074,Vinylogous acids,12459,,,2015-02-24 00:31:05 UTC,2015-02-24 00:31:05 UTC
19075,Hydrocarbon derivatives,12459,,,2015-02-24 00:31:05 UTC,2015-02-24 00:31:05 UTC
19076,Nitriles,12460,,,2015-02-24 00:31:07 UTC,2015-02-24 00:31:07 UTC
19077,Hydrocarbon derivatives,12460,,,2015-02-24 00:31:07 UTC,2015-02-24 00:31:07 UTC
19078,Salicylic acid and derivatives,12462,,,2015-02-24 00:31:12 UTC,2015-02-24 00:31:12 UTC
19079,Benzylethers,12462,,,2015-02-24 00:31:12 UTC,2015-02-24 00:31:12 UTC
19080,Benzoyl derivatives,12462,,,2015-02-24 00:31:12 UTC,2015-02-24 00:31:12 UTC
19081,Phenols and derivatives,12462,,,2015-02-24 00:31:12 UTC,2015-02-24 00:31:12 UTC
19082,Vinylogous acids,12462,,,2015-02-24 00:31:12 UTC,2015-02-24 00:31:12 UTC
19083,Methyl esters,12462,,,2015-02-24 00:31:12 UTC,2015-02-24 00:31:12 UTC
19084,Monocarboxylic acids and derivatives,12462,,,2015-02-24 00:31:12 UTC,2015-02-24 00:31:12 UTC
19085,Ethers,12462,,,2015-02-24 00:31:12 UTC,2015-02-24 00:31:12 UTC
19086,Hydrocarbon derivatives,12462,,,2015-02-24 00:31:12 UTC,2015-02-24 00:31:12 UTC
19087,Carbonyl compounds,12462,,,2015-02-24 00:31:12 UTC,2015-02-24 00:31:12 UTC
19088,Heteroaromatic compounds,12464,,,2015-02-24 00:31:16 UTC,2015-02-24 00:31:16 UTC
19089,Monocarboxylic acids and derivatives,12464,,,2015-02-24 00:31:16 UTC,2015-02-24 00:31:16 UTC
19090,Carboxylic acids,12464,,,2015-02-24 00:31:16 UTC,2015-02-24 00:31:16 UTC
19091,Azacyclic compounds,12464,,,2015-02-24 00:31:16 UTC,2015-02-24 00:31:16 UTC
19092,Organonitrogen compounds,12464,,,2015-02-24 00:31:16 UTC,2015-02-24 00:31:16 UTC
19093,Hydrocarbon derivatives,12464,,,2015-02-24 00:31:16 UTC,2015-02-24 00:31:16 UTC
19094,Carbonyl compounds,12464,,,2015-02-24 00:31:16 UTC,2015-02-24 00:31:16 UTC
19095,Long-chain fatty acids,12465,,,2015-02-24 00:31:18 UTC,2015-02-24 00:31:18 UTC
19096,Unsaturated fatty acids,12465,,,2015-02-24 00:31:18 UTC,2015-02-24 00:31:18 UTC
19097,Straight chain fatty acids,12465,,,2015-02-24 00:31:18 UTC,2015-02-24 00:31:18 UTC
19098,Monocarboxylic acids and derivatives,12465,,,2015-02-24 00:31:18 UTC,2015-02-24 00:31:18 UTC
19099,Carboxylic acids,12465,,,2015-02-24 00:31:18 UTC,2015-02-24 00:31:18 UTC
19100,Hydrocarbon derivatives,12465,,,2015-02-24 00:31:18 UTC,2015-02-24 00:31:18 UTC
19101,Carbonyl compounds,12465,,,2015-02-24 00:31:18 UTC,2015-02-24 00:31:18 UTC
19102,Heteroaromatic compounds,12467,,,2015-02-24 00:31:20 UTC,2015-02-24 00:31:20 UTC
19103,Monocarboxylic acids and derivatives,12467,,,2015-02-24 00:31:20 UTC,2015-02-24 00:31:20 UTC
19104,Carboxylic acids,12467,,,2015-02-24 00:31:20 UTC,2015-02-24 00:31:20 UTC
19105,Azacyclic compounds,12467,,,2015-02-24 00:31:20 UTC,2015-02-24 00:31:20 UTC
19106,Organonitrogen compounds,12467,,,2015-02-24 00:31:20 UTC,2015-02-24 00:31:20 UTC
19107,Hydrocarbon derivatives,12467,,,2015-02-24 00:31:20 UTC,2015-02-24 00:31:20 UTC
19108,Carbonyl compounds,12467,,,2015-02-24 00:31:20 UTC,2015-02-24 00:31:20 UTC
19109,Phenanthrols,12475,,,2015-02-24 00:31:29 UTC,2015-02-24 00:31:29 UTC
19110,Anthracenes,12475,,,2015-02-24 00:31:29 UTC,2015-02-24 00:31:29 UTC
19111,Naphthols and derivatives,12475,,,2015-02-24 00:31:29 UTC,2015-02-24 00:31:29 UTC
19112,Nitrotoluenes,12475,,,2015-02-24 00:31:29 UTC,2015-02-24 00:31:29 UTC
19113,Resorcinols,12475,,,2015-02-24 00:31:29 UTC,2015-02-24 00:31:29 UTC
19114,Meta cresols,12475,,,2015-02-24 00:31:29 UTC,2015-02-24 00:31:29 UTC
19115,Vinylogous acids,12475,,,2015-02-24 00:31:29 UTC,2015-02-24 00:31:29 UTC
19116,Polyols,12475,,,2015-02-24 00:31:30 UTC,2015-02-24 00:31:30 UTC
19117,Hydrocarbon derivatives,12475,,,2015-02-24 00:31:30 UTC,2015-02-24 00:31:30 UTC
19118,1-benzopyrans,12477,,,2015-02-24 00:31:33 UTC,2015-02-24 00:31:33 UTC
19119,Benzofurans,12477,,,2015-02-24 00:31:33 UTC,2015-02-24 00:31:33 UTC
19120,Anisoles,12477,,,2015-02-24 00:31:33 UTC,2015-02-24 00:31:33 UTC
19121,Pyranones and derivatives,12477,,,2015-02-24 00:31:33 UTC,2015-02-24 00:31:33 UTC
19122,Alkyl aryl ethers,12477,,,2015-02-24 00:31:33 UTC,2015-02-24 00:31:33 UTC
19123,Heteroaromatic compounds,12477,,,2015-02-24 00:31:33 UTC,2015-02-24 00:31:33 UTC
19124,Furans,12477,,,2015-02-24 00:31:33 UTC,2015-02-24 00:31:33 UTC
19125,Lactones,12477,,,2015-02-24 00:31:33 UTC,2015-02-24 00:31:33 UTC
19126,Oxacyclic compounds,12477,,,2015-02-24 00:31:33 UTC,2015-02-24 00:31:33 UTC
19127,Monocarboxylic acids and derivatives,12477,,,2015-02-24 00:31:33 UTC,2015-02-24 00:31:33 UTC
19128,Hydrocarbon derivatives,12477,,,2015-02-24 00:31:33 UTC,2015-02-24 00:31:33 UTC
19129,Primary alcohols,12486,,,2015-02-24 00:31:40 UTC,2015-02-24 00:31:40 UTC
19130,Hydrocarbon derivatives,12486,,,2015-02-24 00:31:40 UTC,2015-02-24 00:31:40 UTC
19131,Heteroaromatic compounds,12488,,,2015-02-24 00:31:44 UTC,2015-02-24 00:31:44 UTC
19132,Carboximidic acids,12488,,,2015-02-24 00:31:44 UTC,2015-02-24 00:31:44 UTC
19133,Azacyclic compounds,12488,,,2015-02-24 00:31:44 UTC,2015-02-24 00:31:44 UTC
19134,Organonitrogen compounds,12488,,,2015-02-24 00:31:44 UTC,2015-02-24 00:31:44 UTC
19135,Hydrocarbon derivatives,12488,,,2015-02-24 00:31:44 UTC,2015-02-24 00:31:44 UTC
19136,Aromatic alcohols,12488,,,2015-02-24 00:31:44 UTC,2015-02-24 00:31:44 UTC
19137,Steroidal glycosides,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19138,19-oxosteroids,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19139,Hydroxysteroids,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19140,O-glycosyl compounds,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19141,Disaccharides,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19142,Oxanes,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19143,Butenolides,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19144,Tertiary alcohols,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19145,Enoate esters,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19146,Secondary alcohols,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19147,Lactones,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19148,Cyclic alcohols and derivatives,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19149,"1,2-diols",12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19150,Oxacyclic compounds,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19151,Monocarboxylic acids and derivatives,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19152,Acetals,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19153,Primary alcohols,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19154,Hydrocarbon derivatives,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19155,Aldehydes,12494,,,2015-02-24 00:31:49 UTC,2015-02-24 00:31:49 UTC
19156,Hydrocarbon derivatives,12498,,,2015-02-24 00:31:54 UTC,2015-02-24 00:31:54 UTC
19157,3-beta-hydroxysteroids,12499,,,2015-02-24 00:31:57 UTC,2015-02-24 00:31:57 UTC
19158,3-beta-hydroxy delta-5-steroids,12499,,,2015-02-24 00:31:57 UTC,2015-02-24 00:31:57 UTC
19159,Delta-5-steroids,12499,,,2015-02-24 00:31:57 UTC,2015-02-24 00:31:57 UTC
19160,Secondary alcohols,12499,,,2015-02-24 00:31:57 UTC,2015-02-24 00:31:57 UTC
19161,Cyclic alcohols and derivatives,12499,,,2015-02-24 00:31:57 UTC,2015-02-24 00:31:57 UTC
19162,Hydrocarbon derivatives,12499,,,2015-02-24 00:31:57 UTC,2015-02-24 00:31:57 UTC
19163,Diterpene glycosides,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19164,Steroidal alkaloid glycosides,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19165,Solanidines and derivatives,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19166,Oligosaccharides,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19167,"22,23-secosolanidanes and derivatives",12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19168,Delta-5-steroids,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19169,Diterpenoids,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19170,O-glycosyl compounds,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19171,Indolizidines,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19172,Alkaloids and derivatives,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19173,Piperidines,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19174,Oxanes,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19175,N-alkylpyrrolidines,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19176,Trialkylamines,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19177,Secondary alcohols,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19178,"1,2-diols",12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19179,Oxacyclic compounds,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19180,Azacyclic compounds,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19181,Acetals,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19182,Primary alcohols,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19183,Hydrocarbon derivatives,12503,,,2015-02-24 00:32:00 UTC,2015-02-24 00:32:00 UTC
19184,Isoflavanols,12519,,,2015-02-24 00:32:14 UTC,2015-02-24 00:32:14 UTC
19185,Hydroxyisoflavonoids,12519,,,2015-02-24 00:32:14 UTC,2015-02-24 00:32:14 UTC
19186,Chromones,12519,,,2015-02-24 00:32:14 UTC,2015-02-24 00:32:14 UTC
19187,Resorcinols,12519,,,2015-02-24 00:32:14 UTC,2015-02-24 00:32:14 UTC
19188,Aryl alkyl ketones,12519,,,2015-02-24 00:32:14 UTC,2015-02-24 00:32:14 UTC
19189,Alkyl aryl ethers,12519,,,2015-02-24 00:32:14 UTC,2015-02-24 00:32:14 UTC
19190,Vinylogous acids,12519,,,2015-02-24 00:32:14 UTC,2015-02-24 00:32:14 UTC
19191,Oxacyclic compounds,12519,,,2015-02-24 00:32:14 UTC,2015-02-24 00:32:14 UTC
19192,Hydrocarbon derivatives,12519,,,2015-02-24 00:32:14 UTC,2015-02-24 00:32:14 UTC
19193,3-beta-hydroxysteroids,12524,,,2015-02-24 00:32:19 UTC,2015-02-24 00:32:19 UTC
19194,3-beta-hydroxy delta-5-steroids,12524,,,2015-02-24 00:32:19 UTC,2015-02-24 00:32:19 UTC
19195,Delta-5-steroids,12524,,,2015-02-24 00:32:19 UTC,2015-02-24 00:32:19 UTC
19196,Secondary alcohols,12524,,,2015-02-24 00:32:19 UTC,2015-02-24 00:32:19 UTC
19197,Cyclic alcohols and derivatives,12524,,,2015-02-24 00:32:19 UTC,2015-02-24 00:32:19 UTC
19198,Hydrocarbon derivatives,12524,,,2015-02-24 00:32:19 UTC,2015-02-24 00:32:19 UTC
19199,1-benzopyrans,12526,,,2015-02-24 00:32:22 UTC,2015-02-24 00:32:22 UTC
19200,Pyranones and derivatives,12526,,,2015-02-24 00:32:22 UTC,2015-02-24 00:32:22 UTC
19201,Benzenoids,12526,,,2015-02-24 00:32:22 UTC,2015-02-24 00:32:22 UTC
19202,Vinylogous acids,12526,,,2015-02-24 00:32:22 UTC,2015-02-24 00:32:22 UTC
19203,Heteroaromatic compounds,12526,,,2015-02-24 00:32:22 UTC,2015-02-24 00:32:22 UTC
19204,Lactones,12526,,,2015-02-24 00:32:22 UTC,2015-02-24 00:32:22 UTC
19205,Oxacyclic compounds,12526,,,2015-02-24 00:32:22 UTC,2015-02-24 00:32:22 UTC
19206,Monocarboxylic acids and derivatives,12526,,,2015-02-24 00:32:22 UTC,2015-02-24 00:32:22 UTC
19207,Organooxygen compounds,12526,,,2015-02-24 00:32:22 UTC,2015-02-24 00:32:22 UTC
19208,Hydrocarbon derivatives,12526,,,2015-02-24 00:32:22 UTC,2015-02-24 00:32:22 UTC
19209,Monosaccharides,12531,,,2015-02-24 00:32:29 UTC,2015-02-24 00:32:29 UTC
19210,Oxolanes,12531,,,2015-02-24 00:32:29 UTC,2015-02-24 00:32:29 UTC
19211,Secondary alcohols,12531,,,2015-02-24 00:32:29 UTC,2015-02-24 00:32:29 UTC
19212,Hemiacetals,12531,,,2015-02-24 00:32:29 UTC,2015-02-24 00:32:29 UTC
19213,"1,2-diols",12531,,,2015-02-24 00:32:29 UTC,2015-02-24 00:32:29 UTC
19214,Oxacyclic compounds,12531,,,2015-02-24 00:32:29 UTC,2015-02-24 00:32:29 UTC
19215,Primary alcohols,12531,,,2015-02-24 00:32:30 UTC,2015-02-24 00:32:30 UTC
19216,Hydrocarbon derivatives,12531,,,2015-02-24 00:32:30 UTC,2015-02-24 00:32:30 UTC
19217,Oxanes,12533,,,2015-02-24 00:32:35 UTC,2015-02-24 00:32:35 UTC
19218,Secondary alcohols,12533,,,2015-02-24 00:32:35 UTC,2015-02-24 00:32:35 UTC
19219,Hemiacetals,12533,,,2015-02-24 00:32:35 UTC,2015-02-24 00:32:35 UTC
19220,"1,2-diols",12533,,,2015-02-24 00:32:35 UTC,2015-02-24 00:32:35 UTC
19221,Oxacyclic compounds,12533,,,2015-02-24 00:32:35 UTC,2015-02-24 00:32:35 UTC
19222,Primary alcohols,12533,,,2015-02-24 00:32:35 UTC,2015-02-24 00:32:35 UTC
19223,Hydrocarbon derivatives,12533,,,2015-02-24 00:32:35 UTC,2015-02-24 00:32:35 UTC
19224,Amino fatty acids,12538,,,2015-02-24 00:32:44 UTC,2015-02-24 00:32:44 UTC
19225,Dicarboxylic acids and derivatives,12538,,,2015-02-24 00:32:44 UTC,2015-02-24 00:32:44 UTC
19226,Carboxylic acids,12538,,,2015-02-24 00:32:44 UTC,2015-02-24 00:32:44 UTC
19227,Monoalkylamines,12538,,,2015-02-24 00:32:44 UTC,2015-02-24 00:32:44 UTC
19228,Hydrocarbon derivatives,12538,,,2015-02-24 00:32:44 UTC,2015-02-24 00:32:44 UTC
19229,Carbonyl compounds,12538,,,2015-02-24 00:32:44 UTC,2015-02-24 00:32:44 UTC
19230,Amino fatty acids,12540,,,2015-02-24 00:32:49 UTC,2015-02-24 00:32:49 UTC
19231,Monocarboxylic acids and derivatives,12540,,,2015-02-24 00:32:49 UTC,2015-02-24 00:32:49 UTC
19232,Carboxylic acids,12540,,,2015-02-24 00:32:49 UTC,2015-02-24 00:32:49 UTC
19233,Monoalkylamines,12540,,,2015-02-24 00:32:49 UTC,2015-02-24 00:32:49 UTC
19234,Hydrocarbon derivatives,12540,,,2015-02-24 00:32:49 UTC,2015-02-24 00:32:49 UTC
19235,Carbonyl compounds,12540,,,2015-02-24 00:32:49 UTC,2015-02-24 00:32:49 UTC
19236,Oxacyclic compounds,12546,,,2015-02-24 00:32:57 UTC,2015-02-24 00:32:57 UTC
19237,Dialkyl ethers,12546,,,2015-02-24 00:32:57 UTC,2015-02-24 00:32:57 UTC
19238,Organochlorides,12546,,,2015-02-24 00:32:57 UTC,2015-02-24 00:32:57 UTC
19239,Hydrocarbon derivatives,12546,,,2015-02-24 00:32:57 UTC,2015-02-24 00:32:57 UTC
19240,Alkyl chlorides,12546,,,2015-02-24 00:32:57 UTC,2015-02-24 00:32:57 UTC
19241,Short-chain aldehydes,12547,,,2015-02-24 00:32:59 UTC,2015-02-24 00:32:59 UTC
19242,Hydrocarbon derivatives,12547,,,2015-02-24 00:32:59 UTC,2015-02-24 00:32:59 UTC
19243,Monocarboxylic acids and derivatives,12548,,,2015-02-24 00:33:01 UTC,2015-02-24 00:33:01 UTC
19244,Carboxylic acids,12548,,,2015-02-24 00:33:01 UTC,2015-02-24 00:33:01 UTC
19245,Hydrocarbon derivatives,12548,,,2015-02-24 00:33:01 UTC,2015-02-24 00:33:01 UTC
19246,Carbonyl compounds,12548,,,2015-02-24 00:33:01 UTC,2015-02-24 00:33:01 UTC
19247,Hydrocarbon derivatives,12550,,,2015-02-24 00:33:04 UTC,2015-02-24 00:33:04 UTC
19248,Carboxylic acid esters,12552,,,2015-02-24 00:33:08 UTC,2015-02-24 00:33:08 UTC
19249,Ethers,12552,,,2015-02-24 00:33:08 UTC,2015-02-24 00:33:08 UTC
19250,Hydrocarbon derivatives,12552,,,2015-02-24 00:33:08 UTC,2015-02-24 00:33:08 UTC
19251,Carbonyl compounds,12552,,,2015-02-24 00:33:08 UTC,2015-02-24 00:33:08 UTC
19252,Hydrocarbon derivatives,12553,,,2015-02-24 00:33:10 UTC,2015-02-24 00:33:10 UTC
19253,Cyclic olefins,12555,,,2015-02-24 00:33:13 UTC,2015-02-24 00:33:13 UTC
19254,Phenols and derivatives,12556,,,2015-02-24 00:33:16 UTC,2015-02-24 00:33:16 UTC
19255,Primary alcohols,12556,,,2015-02-24 00:33:16 UTC,2015-02-24 00:33:16 UTC
19256,Hydrocarbon derivatives,12556,,,2015-02-24 00:33:16 UTC,2015-02-24 00:33:16 UTC
19257,Aromatic alcohols,12556,,,2015-02-24 00:33:16 UTC,2015-02-24 00:33:16 UTC
19258,Pyridines and derivatives,12560,,,2015-02-24 00:33:21 UTC,2015-02-24 00:33:21 UTC
19259,Benzenoids,12560,,,2015-02-24 00:33:21 UTC,2015-02-24 00:33:21 UTC
19260,Heteroaromatic compounds,12560,,,2015-02-24 00:33:21 UTC,2015-02-24 00:33:21 UTC
19261,Azacyclic compounds,12560,,,2015-02-24 00:33:21 UTC,2015-02-24 00:33:21 UTC
19262,Organonitrogen compounds,12560,,,2015-02-24 00:33:21 UTC,2015-02-24 00:33:21 UTC
19263,Hydrocarbon derivatives,12560,,,2015-02-24 00:33:21 UTC,2015-02-24 00:33:21 UTC
19264,Furans,12561,,,2015-02-24 00:33:23 UTC,2015-02-24 00:33:23 UTC
19265,Oxacyclic compounds,12561,,,2015-02-24 00:33:23 UTC,2015-02-24 00:33:23 UTC
19266,Primary alcohols,12561,,,2015-02-24 00:33:23 UTC,2015-02-24 00:33:23 UTC
19267,Hydrocarbon derivatives,12561,,,2015-02-24 00:33:23 UTC,2015-02-24 00:33:23 UTC
19268,Aromatic alcohols,12561,,,2015-02-24 00:33:23 UTC,2015-02-24 00:33:23 UTC
19269,Furans,12562,,,2015-02-24 00:33:26 UTC,2015-02-24 00:33:26 UTC
19270,Acetate salts,12562,,,2015-02-24 00:33:26 UTC,2015-02-24 00:33:26 UTC
19271,Carboxylic acid esters,12562,,,2015-02-24 00:33:26 UTC,2015-02-24 00:33:26 UTC
19272,Oxacyclic compounds,12562,,,2015-02-24 00:33:26 UTC,2015-02-24 00:33:26 UTC
19273,Monocarboxylic acids and derivatives,12562,,,2015-02-24 00:33:26 UTC,2015-02-24 00:33:26 UTC
19274,Ethers,12562,,,2015-02-24 00:33:26 UTC,2015-02-24 00:33:26 UTC
19275,Hydrocarbon derivatives,12562,,,2015-02-24 00:33:26 UTC,2015-02-24 00:33:26 UTC
19276,Carbonyl compounds,12562,,,2015-02-24 00:33:26 UTC,2015-02-24 00:33:26 UTC
19277,Dicarboxylic acids and derivatives,12566,,,2015-02-24 00:33:30 UTC,2015-02-24 00:33:30 UTC
19278,Dialkyldisulfides,12566,,,2015-02-24 00:33:30 UTC,2015-02-24 00:33:30 UTC
19279,Sulfenyl compounds,12566,,,2015-02-24 00:33:30 UTC,2015-02-24 00:33:30 UTC
19280,Carboxylic acids,12566,,,2015-02-24 00:33:30 UTC,2015-02-24 00:33:30 UTC
19281,Monoalkylamines,12566,,,2015-02-24 00:33:30 UTC,2015-02-24 00:33:30 UTC
19282,Hydrocarbon derivatives,12566,,,2015-02-24 00:33:30 UTC,2015-02-24 00:33:30 UTC
19283,Carbonyl compounds,12566,,,2015-02-24 00:33:30 UTC,2015-02-24 00:33:30 UTC
19284,Monoalkylamines,12568,,,2015-02-24 00:33:34 UTC,2015-02-24 00:33:34 UTC
19285,Hydrocarbon derivatives,12568,,,2015-02-24 00:33:34 UTC,2015-02-24 00:33:34 UTC
19286,Amino fatty acids,12570,,,2015-02-24 00:33:37 UTC,2015-02-24 00:33:37 UTC
19287,Dicarboxylic acids and derivatives,12570,,,2015-02-24 00:33:37 UTC,2015-02-24 00:33:37 UTC
19288,Carboxylic acids,12570,,,2015-02-24 00:33:37 UTC,2015-02-24 00:33:37 UTC
19289,Monoalkylamines,12570,,,2015-02-24 00:33:37 UTC,2015-02-24 00:33:37 UTC
19290,Hydrocarbon derivatives,12570,,,2015-02-24 00:33:37 UTC,2015-02-24 00:33:37 UTC
19291,Carbonyl compounds,12570,,,2015-02-24 00:33:37 UTC,2015-02-24 00:33:37 UTC
19292,Medium-chain fatty acids,12571,,,2015-02-24 00:33:40 UTC,2015-02-24 00:33:40 UTC
19293,Amino fatty acids,12571,,,2015-02-24 00:33:40 UTC,2015-02-24 00:33:40 UTC
19294,Dicarboxylic acids and derivatives,12571,,,2015-02-24 00:33:40 UTC,2015-02-24 00:33:40 UTC
19295,Carboxylic acids,12571,,,2015-02-24 00:33:40 UTC,2015-02-24 00:33:40 UTC
19296,Monoalkylamines,12571,,,2015-02-24 00:33:40 UTC,2015-02-24 00:33:40 UTC
