food_id_a,food_id_b,pair_count,freq_a,freq_b,pmi,avg_rating,novelty_score,chemistry_overlap,shared_compounds
58,872,3,236,1243,-0.15452914160628411,4.592592592592593,10.237396984166715,0.11940298507462686,8
8,460,3,8536,25,0.1636621370802471,4.666666666666667,10.237396984166715,0.5740740740740741,31
629,968,3,278,5267,-1.7622515782439891,4.381481481481481,10.237396984166715,0.0625,1
520,716,3,77,3148,0.036257723539059455,4.8,10.237396984166715,0.515625,33
586,758,3,4438,23,0.9011324355083482,1.6666666666666667,10.237396984166715,0.5,33
763,912,3,97,1793,0.3682293028215214,4.333333333333333,10.237396984166715,0.11711711711711711,13
670,735,3,14657,32,-0.6238234638969901,4.666666666666667,10.237396984166715,0.1694915254237288,10
673,804,3,506,412,0.18702573629304525,4.111111111111111,10.237396984166715,0.3904761904761905,41
633,735,3,11710,32,-0.39934860446145237,4.6000000000000005,10.237396984166715,0.2702702702702703,10
910,980,3,286,789,0.10782762326431031,4.291666666666667,10.237396984166715,,0
341,709,3,362,173,1.3896499486064873,4.555555555555556,10.237396984166715,0.34545454545454546,19
27,716,3,4,3148,2.9937687842728526,4.611111111111111,10.237396984166715,0.4032258064516129,25
158,983,3,72,441,2.068874760467136,5.0,10.237396984166715,0.016129032258064516,1
765,883,3,267,932,0.01000428184419648,5.0,10.237396984166715,,0
74,969,3,202,128,2.274287793609215,4.0,10.237396984166715,0.014492753623188406,1
332,633,3,16,11710,0.2937985760984929,4.5,10.237396984166715,0.3103448275862069,18
54,811,3,1477,603,-1.265099724328528,4.916666666666667,10.237396984166715,0.14678899082568808,16
68,968,3,753,5267,-2.7586956923532457,4.0,10.237396984166715,0.01,1
804,883,3,412,932,-0.4237704091050804,5.0,10.237396984166715,,0
12,1019,3,315,377,0.7497679286563933,4.8,10.237396984166715,0.3548387096774194,22
36,88,3,58,95,3.820265852783077,5.0,10.237396984166715,0.42857142857142855,30
249,700,3,71,1013,1.2512343736400384,4.388888888888889,10.237396984166715,0.7443609022556391,99
82,245,3,68,2582,0.35875847834734265,4.5,10.237396984166715,0.2125984251968504,27
525,995,3,25,5615,0.5825130628892927,3.3333333333333335,10.237396984166715,,0
118,149,3,2211,81,0.3389364194001521,3.6666666666666665,10.237396984166715,0.16842105263157894,16
489,685,3,4,12340,1.6276900963507677,4.333333333333333,10.237396984166715,0.32926829268292684,27
685,788,3,12340,18,0.12361269957449357,5.0,10.237396984166715,0.3023255813953488,13
8,151,3,8536,18,0.4921662040522832,3.3333333333333335,10.237396984166715,0.15625,20
206,256,3,1312,43,1.4940776697324403,4.166666666666667,10.237396984166715,0.22900763358778625,30
245,703,3,2582,114,-0.1579322648710461,4.055555555555556,10.237396984166715,0.06474820143884892,9
334,951,3,821,464,-0.41582190674864633,4.166666666666667,10.237396984166715,0.04,1
208,1019,3,870,377,-0.2661526441666031,4.777777777777778,10.237396984166715,0.2972972972972973,22
159,703,3,626,114,1.2590369354354431,5.0,10.237396984166715,0.10465116279069768,18
130,321,3,907,382,-0.3209773037916746,4.166666666666667,10.237396984166715,0.5245901639344263,32
206,901,3,1312,624,-1.1808725829434248,2.1999999999999997,10.237396984166715,,0
229,586,3,17,4438,1.2034133073812818,4.666666666666667,10.237396984166715,0.29591836734693877,29
131,805,3,2536,110,-0.10423792641949566,4.666666666666667,10.237396984166715,0.15789473684210525,15
516,716,3,87,3148,-0.08584497326184044,2.8888888888888893,10.237396984166715,0.4,34
395,954,3,226,2042,-0.6076342430668595,4.555555555555555,10.237396984166715,0.02631578947368421,1
98,881,3,199,621,0.7099498482720661,4.666666666666667,10.237396984166715,0.21621621621621623,24
703,967,3,114,2735,-0.21549940832053988,4.666666666666667,10.237396984166715,0.0136986301369863,1
95,703,3,595,114,1.3098259009899118,4.888888888888889,10.237396984166715,0.23893805309734514,27
7,88,3,328,95,2.0876952549453525,4.888888888888889,10.237396984166715,0.3269230769230769,34
128,666,3,19,36056,-1.0026817886068875,4.166666666666667,10.237396984166715,0.24561403508771928,28
137,825,3,12,8072,0.953522543108592,3.0,10.237396984166715,0.3333333333333333,31
954,1019,3,2042,377,-1.1193444312425846,4.5,10.237396984166715,0.03571428571428571,1
52,208,3,94,870,1.122797761011404,5.0,10.237396984166715,0.5802469135802469,47
634,901,3,362,624,0.1067911747348384,5.0,10.237396984166715,,0
82,645,3,68,1011,1.296382830733459,3.5555555555555554,10.237396984166715,0.15625,20
454,666,3,3,36056,0.8431449018914433,4.666666666666667,10.237396984166715,0.36538461538461536,38
586,690,3,4438,5,2.4271887390033973,4.611111111111111,10.237396984166715,0.10344827586206896,6
341,804,3,362,412,0.5219181937547398,3.766666666666667,10.237396984166715,0.13636363636363635,12
667,690,3,22091,5,0.8222222777537518,4.777777777777778,10.237396984166715,0.19047619047619047,8
243,268,3,1005,476,-0.6435749197945589,4.416666666666667,10.237396984166715,0.033783783783783786,5
129,968,3,75,5267,-0.45211857808966266,4.111111111111111,10.237396984166715,0.013888888888888888,1
151,670,3,18,14657,-0.048459318993428216,3.3333333333333335,10.237396984166715,0.211864406779661,25
205,949,3,680,1115,-1.1041167271343344,2.9166666666666665,10.237396984166715,0.0335195530726257,6
289,586,3,11,4438,1.6387313786391273,3.6666666666666665,10.237396984166715,0.2948717948717949,23
288,647,3,548,70,1.8798152259326626,3.8333333333333335,10.237396984166715,0.2706766917293233,36
40,796,3,15041,43,-0.9451494454187386,4.566666666666666,10.237396984166715,0.1694915254237288,10
39,334,3,640,821,-0.7374055308761087,4.5,10.237396984166715,0.0641025641025641,5
274,979,3,437,1145,-0.688507356153893,4.606060606060606,10.237396984166715,0.0,0
53,634,3,678,362,0.023794255163870588,4.333333333333333,10.237396984166715,0.05042016806722689,6
334,450,3,821,316,-0.031679568109303204,4.5,10.237396984166715,0.11842105263157894,9
9,778,3,739,201,0.5259829259227596,4.333333333333333,10.237396984166715,0.5064935064935064,39
685,984,3,12340,9,0.8167598801344389,4.388888888888888,10.237396984166715,0.0,0
34,39,3,555,640,-0.3458505351701148,4.666666666666667,10.237396984166715,0.06481481481481481,7
54,986,3,1477,171,-0.004846084104002557,4.666666666666667,10.237396984166715,,0
34,152,3,555,96,1.5512694497157664,3.944444444444444,10.237396984166715,0.2125,17
803,981,3,91,648,1.4498355520609123,5.0,10.237396984166715,0.0,0
631,1023,3,1106,8,3.346639031167921,4.888888888888889,10.237396984166715,0.0,0
131,291,3,2536,63,0.45310771298138786,4.666666666666667,10.237396984166715,0.2972972972972973,33
106,731,3,280,237,1.3317360106256564,4.666666666666667,10.237396984166715,0.4470588235294118,38
18,912,3,188,1793,-0.2935016815050449,3.9333333333333336,10.237396984166715,0.37168141592920356,42
670,840,3,14657,41,-0.8716596278015714,4.5,10.237396984166715,0.3424657534246575,25
577,633,3,22,11710,-0.024655155020041723,3.0,10.237396984166715,0.1095890410958904,8
883,920,3,932,392,-0.3740088995460165,4.37037037037037,10.237396984166715,,0
7,450,3,328,316,0.8858299329589812,3.6666666666666665,10.237396984166715,0.5222222222222223,47
61,910,3,457,286,0.6539105532159798,5.0,10.237396984166715,0.15436241610738255,23
731,949,3,237,1115,-0.05008407009931321,4.666666666666667,10.237396984166715,0.14960629921259844,19
8,812,3,8536,60,-0.7118066002736528,4.916666666666667,10.237396984166715,0.3090909090909091,17
167,685,3,12,12340,0.529077807682658,4.9523809523809526,10.237396984166715,0.36363636363636365,20
131,332,3,2536,16,1.8236537171331393,4.666666666666667,10.237396984166715,0.44,44
121,586,3,134,4438,-0.8612131485134135,4.555555555555556,10.237396984166715,0.1935483870967742,18
716,846,3,3148,14,1.7410058157774848,5.0,10.237396984166715,0.4246575342465753,31
586,729,3,4438,198,-1.2516403792570374,3.8333333333333335,10.237396984166715,0.06896551724137931,4
321,804,3,382,412,0.4681417969739356,4.433333333333334,10.237396984166715,0.16470588235294117,14
126,450,3,42,316,2.9411739230597567,2.2222222222222223,10.237396984166715,0.4520547945205479,33
118,972,3,2211,165,-0.37255989982798976,3.3333333333333335,10.237396984166715,0.014925373134328358,1
92,669,3,276,782,0.152330148667576,4.666666666666667,10.237396984166715,0.23636363636363636,13
700,718,3,1013,95,0.9600373590808129,2.4313725490196076,10.237396984166715,0.175,21
872,979,3,1243,1145,-1.733857252569014,4.3,10.237396984166715,0.0,0
53,781,3,678,1389,-1.3209008757647023,4.8,10.237396984166715,0.24087591240875914,33
23,667,3,10,22091,0.12907509719380647,4.388888888888889,10.237396984166715,0.2,17
105,341,3,617,362,0.11807251919887818,4.666666666666667,10.237396984166715,0.18309859154929578,13
968,970,3,5267,761,-2.7692638224150383,4.0,10.237396984166715,1.0,1
125,910,3,532,286,0.5019504547685402,3.3333333333333335,10.237396984166715,0.10434782608695652,12
129,985,3,75,3786,-0.12196769037554141,4.833333333333333,10.237396984166715,0.3269230769230769,34
82,118,3,68,2211,0.5138778688964842,4.904761904761905,10.237396984166715,0.26956521739130435,31
102,631,3,61,1106,1.3152067086744457,5.0,10.237396984166715,0.0,0
256,643,3,43,4073,0.3612505315880622,4.871794871794871,10.237396984166715,0.20481927710843373,17
130,664,3,907,78,1.2677344781253088,4.666666666666667,10.237396984166715,0.2698412698412698,17
268,671,3,476,158,1.2065728676716503,3.1666666666666665,10.237396984166715,0.03669724770642202,4
334,996,3,821,25,2.505186820609408,4.333333333333333,10.237396984166715,,0
175,803,3,515,91,1.679559347749451,4.666666666666667,10.237396984166715,0.021739130434782608,2
256,586,3,43,4438,0.27542653574393544,4.333333333333333,10.237396984166715,0.22972972972972974,17
525,667,3,25,22091,-0.7872156346803485,4.383333333333334,10.237396984166715,0.13414634146341464,11
105,334,3,617,821,-0.7008063784277789,4.333333333333333,10.237396984166715,0.1076923076923077,7
525,633,3,25,11710,-0.1524885265299266,3.8555555555555556,10.237396984166715,0.09859154929577464,7
9,586,3,739,4438,-2.5686712695107037,4.311111111111111,10.237396984166715,0.3132530120481928,26
398,633,3,5,11710,1.4569493859041736,4.253968253968254,10.237396984166715,0.19480519480519481,15
646,1019,3,259,377,0.9455125057824887,5.0,10.237396984166715,0.19626168224299065,21
968,988,3,5267,13,1.300420177985111,4.666666666666667,10.237396984166715,1.0,1
4,586,3,57,4438,-0.006424616397052224,4.916666666666667,10.237396984166715,0.27956989247311825,26
825,910,3,8072,286,-2.21756261792326,4.666666666666667,10.237396984166715,0.14285714285714285,17
88,912,3,95,1793,0.3890633897243635,4.666666666666667,10.237396984166715,0.308411214953271,33
179,883,3,193,932,0.3345627513395603,4.666666666666667,10.237396984166715,,0
781,829,3,1389,130,0.33071196172011086,4.25,10.237396984166715,0.4431818181818182,39
643,796,3,4073,43,0.3612505315880622,4.666666666666667,10.237396984166715,0.2753623188405797,19
159,647,3,626,70,1.7467401417805797,4.296296296296297,10.237396984166715,0.09392265193370165,17
292,670,3,6,14657,1.0501529696746814,3.8333333333333335,10.237396984166715,0.3253012048192771,27
74,716,3,202,3148,-0.9282045520084614,4.566666666666666,10.237396984166715,0.14285714285714285,15
65,999,3,840,248,0.1877551169276957,4.333333333333333,10.237396984166715,0.015625,1
23,666,3,10,36056,-0.3608279024344928,3.055555555555556,10.237396984166715,0.34782608695652173,40
332,941,3,16,16880,-0.0718877354596922,5.0,10.237396984166715,0.018867924528301886,1
765,825,3,267,8072,-2.1488194655036574,4.833333333333333,10.237396984166715,0.41025641025641024,32
700,992,3,1013,46,1.6852728541922588,4.444444444444444,10.237396984166715,,0
909,982,3,1171,276,-0.25142847438483024,4.666666666666667,10.237396984166715,0.0,0
566,685,3,7,12340,1.068074308415345,4.666666666666667,10.237396984166715,0.5121951219512195,21
763,974,3,97,613,1.4415098404904427,5.0,10.237396984166715,0.022222222222222223,1
41,633,3,67,11710,-1.138305321052692,5.0,10.237396984166715,0.3125,20
63,954,3,162,2042,-0.27469557902695785,4.333333333333333,10.237396984166715,0.02127659574468085,1
61,82,3,457,68,2.0903946588597258,5.0,10.237396984166715,0.29508196721311475,36
643,871,3,4073,98,-0.4625168313889473,3.3333333333333335,10.237396984166715,0.46511627906976744,40
159,700,3,626,1013,-0.9254361204187448,3.3333333333333335,10.237396984166715,0.13705583756345177,27
159,175,3,626,515,-0.24893151683379747,4.611111111111111,10.237396984166715,0.013793103448275862,2
9,634,3,739,362,-0.06235637784393569,4.9523809523809526,10.237396984166715,0.11940298507462686,8
63,716,3,162,3148,-0.7075331898396408,3.9722222222222228,10.237396984166715,0.18072289156626506,15
144,643,3,28,4073,0.7902461371064207,3.888888888888889,10.237396984166715,0.22988505747126436,20
766,954,3,59,2042,0.7353633122997069,4.666666666666667,10.237396984166715,0.016129032258064516,1
131,545,3,2536,26,1.3381459013514385,4.833333333333333,10.237396984166715,0.2601626016260163,32
667,842,3,22091,20,-0.5640720833661388,3.5,10.237396984166715,0.21875,21
545,995,3,26,5615,0.5432923497360116,4.666666666666667,10.237396984166715,,0
587,670,3,24,14657,-0.33614139144520916,4.222222222222222,10.237396984166715,0.10843373493975904,9
54,901,3,1477,624,-1.2993328959707702,4.666666666666667,10.237396984166715,,0
175,987,3,515,491,-0.006025273528219647,5.0,10.237396984166715,0.0,0
395,967,3,226,2735,-0.8998359591983304,4.333333333333333,10.237396984166715,0.02631578947368421,1
642,666,3,113,36056,-2.7856306281527874,4.888888888888889,10.237396984166715,0.559322033898305,66
131,587,3,2536,24,1.418188609024975,4.0,10.237396984166715,0.3939393939393939,39
130,733,3,907,58,1.5640002942684812,4.333333333333333,10.237396984166715,0.5,31
667,717,3,22091,42,-1.3060094280955161,4.166666666666667,10.237396984166715,0.25984251968503935,33
53,999,3,678,248,0.40200972082465947,4.583333333333333,10.237396984166715,0.009345794392523364,1
634,909,3,362,1171,-0.5226718204934512,4.916666666666667,10.237396984166715,0.07608695652173914,7
825,851,3,8072,46,-0.39021220359250275,3.3333333333333335,10.237396984166715,0.3548387096774194,33
7,981,3,328,648,0.16768145019361874,4.333333333333333,10.237396984166715,0.012987012987012988,1
13,872,3,310,1243,-0.427269634059866,4.666666666666667,10.237396984166715,0.12790697674418605,11
74,106,3,202,280,1.4915284543595828,5.0,10.237396984166715,0.15966386554621848,19
58,63,3,236,162,1.883157614672043,4.966666666666667,10.237396984166715,0.21176470588235294,18
778,967,3,201,2735,-0.7826058679851201,4.111111111111111,10.237396984166715,0.01694915254237288,1
731,1019,3,237,377,1.0342804263468952,3.3333333333333335,10.237396984166715,0.3225806451612903,20
13,34,3,310,555,0.37904534370441073,3.0,10.237396984166715,0.23853211009174313,26
666,1007,3,36056,4,0.5554628294396623,4.333333333333333,10.237396984166715,0.01098901098901099,1
178,874,3,557,74,1.8079554217985834,4.5,10.237396984166715,0.23728813559322035,28
629,645,3,278,1011,-0.1117305777810713,4.875,10.237396984166715,0.036585365853658534,3
851,909,3,46,1171,1.5403309948432249,2.888888888888889,10.237396984166715,0.28125,36
670,812,3,14657,60,-1.2524321233193643,4.777777777777778,10.237396984166715,0.19642857142857142,11
634,974,3,362,613,0.12457660716805466,4.794117647058823,10.237396984166715,0.0,0
151,685,3,18,12340,0.12361269957449357,4.666666666666667,10.237396984166715,0.16521739130434782,19
8,379,3,8536,11,0.9846426891500774,4.135353535353535,10.237396984166715,0.7068965517241379,41
8,646,3,8536,259,-2.1742900997510897,4.444444444444444,10.237396984166715,0.3392857142857143,38
18,118,3,188,2211,-0.5030563887573584,4.888888888888889,10.237396984166715,0.2882882882882883,32
53,968,3,678,5267,-2.653777752493748,5.0,10.237396984166715,0.009345794392523364,1
21,175,3,391,515,0.2217112942809352,5.0,10.237396984166715,0.1791044776119403,12
95,1023,3,595,8,3.9665828077045715,4.2727272727272725,10.237396984166715,0.28440366972477066,31
238,243,3,17,1005,2.688629590380645,5.0,10.237396984166715,,0
13,645,3,310,1011,-0.22068176156962618,3.2592592592592595,10.237396984166715,0.11363636363636363,15
670,676,3,14657,104,-1.8024784602386361,3.5833333333333335,10.237396984166715,0.32038834951456313,33
716,980,3,3148,789,-2.290703175453131,4.083333333333333,10.237396984166715,,0
670,679,3,14657,11,0.4440171661043659,3.6666666666666665,10.237396984166715,0.20238095238095238,17
18,669,3,188,782,0.5362890515547769,4.666666666666667,10.237396984166715,0.1951219512195122,16
851,967,3,46,2735,0.6920576435848605,4.611111111111112,10.237396984166715,0.0,0
152,195,3,96,4173,-0.4661529171293517,4.916666666666667,10.237396984166715,0.07407407407407407,6
641,707,3,88,702,1.4033155364260195,3.5555555555555554,10.237396984166715,0.25925925925925924,14
2,716,3,52,3148,0.42881942681131596,3.8333333333333335,10.237396984166715,0.5,45
685,812,3,12340,60,-1.0803601047514424,4.333333333333333,10.237396984166715,0.05454545454545454,3
673,980,3,506,789,-0.46271723520330266,2.8333333333333335,10.237396984166715,,0
643,744,3,4073,51,0.19062501455729883,4.666666666666667,10.237396984166715,0.2835820895522388,19
671,980,3,158,789,0.701224401057196,4.904761904761905,10.237396984166715,,0
179,700,3,193,1013,0.2512240617764682,4.787878787878788,10.237396984166715,0.34782608695652173,56
21,68,3,391,753,-0.15818703285522218,5.0,10.237396984166715,0.1037037037037037,14
803,872,3,91,1243,0.7984431569024759,4.666666666666667,10.237396984166715,0.07792207792207792,6
274,729,3,437,198,1.0663855291399118,4.933333333333334,10.237396984166715,0.2,6
666,846,3,36056,14,-0.6973001390557056,4.833333333333333,10.237396984166715,0.4117647058823529,42
245,1003,3,2582,6,2.7865067142953945,3.0,10.237396984166715,,0
664,700,3,78,1013,1.157205423991762,5.0,10.237396984166715,0.16071428571428573,18
61,631,3,457,1106,-0.6986028180464477,4.166666666666667,10.237396984166715,0.03614457831325301,3
208,654,3,870,38,2.028506383555022,5.0,10.237396984166715,0.17391304347826086,12
28,245,3,10,2582,2.2756810905294036,4.636363636363637,10.237396984166715,0.1016949152542373,12
274,731,3,437,237,0.8865924186993158,4.666666666666667,10.237396984166715,0.17647058823529413,12
729,980,3,198,789,0.47555240338962773,4.083333333333333,10.237396984166715,,0
208,995,3,870,5615,-2.9671043238911357,4.666666666666667,10.237396984166715,,0
812,825,3,60,8072,-0.6559153693255085,4.5555555555555545,10.237396984166715,0.2037037037037037,11
714,778,3,1417,201,-0.12501639281971907,5.0,10.237396984166715,0.4794520547945205,35
666,674,3,36056,6,0.14999772133149797,4.761904761904762,10.237396984166715,0.3333333333333333,34
12,938,3,315,72,2.405346997088349,3.3333333333333335,10.237396984166715,0.02564102564102564,2
645,718,3,1011,95,0.9620136443090248,3.3333333333333335,10.237396984166715,0.08421052631578947,8
35,40,3,32,15041,-0.6496852325249027,4.666666666666667,10.237396984166715,0.1919191919191919,19
9,174,3,739,324,0.048544318189505956,4.21969696969697,10.237396984166715,0.5569620253164557,44
53,872,3,678,1243,-1.2098446245210694,4.333333333333333,10.237396984166715,0.08620689655172414,10
144,195,3,28,4173,0.7659907641632807,4.666666666666667,10.237396984166715,0.12048192771084337,10
179,912,3,193,1793,-0.31974990757998134,4.666666666666667,10.237396984166715,0.25165562913907286,38
90,979,3,111,1145,0.6818956376293629,4.666666666666667,10.237396984166715,0.014285714285714285,1
825,837,3,8072,84,-0.9923876059467214,5.0,10.237396984166715,0.06349206349206349,4
82,206,3,68,1312,1.0357700802498961,4.666666666666667,10.237396984166715,0.38620689655172413,56
341,954,3,362,2042,-1.0787434556203448,4.833333333333333,10.237396984166715,0.02702702702702703,1
125,763,3,532,97,1.5832312870850098,4.333333333333333,10.237396984166715,0.0821917808219178,6
883,978,3,932,114,0.8610544918499505,4.0,10.237396984166715,,0
256,288,3,43,548,2.367110352288459,4.166666666666667,10.237396984166715,0.08547008547008547,10
105,709,3,617,173,0.8564251365268704,4.5,10.237396984166715,0.21739130434782608,15
951,976,3,464,147,1.3042686159250456,4.333333333333333,10.237396984166715,1.0,1
646,951,3,259,464,0.7378731410042441,3.3333333333333335,10.237396984166715,0.0,0
341,871,3,362,98,1.9579740644336943,5.0,10.237396984166715,0.12087912087912088,11
67,427,3,1837,71,0.656016792673596,4.333333333333333,10.237396984166715,0.09929078014184398,14
334,731,3,821,237,0.2560025043424777,3.0,10.237396984166715,0.14492753623188406,10
669,871,3,782,98,1.187763535714154,4.666666666666667,10.237396984166715,0.07407407407407407,6
664,667,3,78,22091,-1.9250486365017396,4.822222222222223,10.237396984166715,0.2978723404255319,14
131,984,3,2536,9,2.3990178620367013,1.25,10.237396984166715,0.01098901098901099,1
731,775,3,237,27,3.6706887477905767,5.0,10.237396984166715,0.5538461538461539,36
137,195,3,12,4173,1.6132886245504843,3.0,10.237396984166715,0.43820224719101125,39
735,825,3,32,8072,-0.02730670990313427,4.12280701754386,10.237396984166715,0.21818181818181817,12
766,883,3,59,932,1.5197154963387265,4.666666666666667,10.237396984166715,,0
88,825,3,95,8072,-1.1154476987039486,3.3333333333333335,10.237396984166715,0.061224489795918366,6
943,972,3,599,165,0.9333786829140072,4.857142857142858,10.237396984166715,0.008620689655172414,1
298,954,3,55,2042,0.8055675709729554,4.666666666666667,10.237396984166715,0.025,1
48,666,3,9,36056,-0.2554673867766664,5.0,10.237396984166715,0.3486238532110092,38
540,883,3,19,932,2.6528139610780057,4.333333333333333,10.237396984166715,,0
118,770,3,2211,32,1.2676496712728642,4.666666666666667,10.237396984166715,0.21428571428571427,24
770,825,3,32,8072,-0.02730670990313427,4.666666666666667,10.237396984166715,0.2727272727272727,24
125,179,3,532,193,0.8952520766835071,1.8333333333333333,10.237396984166715,0.07462686567164178,10
288,334,3,548,821,-0.5822126414704066,4.666666666666667,10.237396984166715,0.03669724770642202,4
13,951,3,310,464,0.55812890522459,4.666666666666667,10.237396984166715,0.01282051282051282,1
65,261,3,840,23,2.565689647163528,4.875,10.237396984166715,0.5277777777777778,38
40,167,3,15041,12,0.33114402048682345,5.0,10.237396984166715,0.125,9
546,664,3,694,78,1.535404967733641,4.9523809523809526,10.237396984166715,0.20833333333333334,10
40,842,3,15041,20,-0.17968160327916713,4.377777777777777,10.237396984166715,0.11009174311926606,12
206,778,3,1312,201,-0.048027122633072974,3.2222222222222228,10.237396984166715,0.23972602739726026,35
102,909,3,61,1171,1.2580985271590086,4.666666666666667,10.237396984166715,0.0,0
12,634,3,315,362,0.790368904278633,4.666666666666667,10.237396984166715,0.1746031746031746,11
98,985,3,199,3786,-1.0977844015637235,5.0,10.237396984166715,0.25,22
703,943,3,114,599,1.3031257084200922,3.0,10.237396984166715,0.10526315789473684,18
106,634,3,280,362,0.9081519399350165,5.0,10.237396984166715,0.14473684210526316,11
205,943,3,680,599,-0.4827686413555646,3.5,10.237396984166715,0.034653465346534656,7
88,118,3,95,2211,0.17950868247204993,4.333333333333333,10.237396984166715,0.10344827586206896,12
237,883,3,112,932,0.8787540689493514,4.444444444444445,10.237396984166715,,0
21,910,3,391,286,0.8098863841248188,5.0,10.237396984166715,0.3148148148148148,34
505,872,3,139,1243,0.3748287302886343,4.785714285714286,10.237396984166715,0.12857142857142856,9
105,979,3,617,1145,-1.0334431849636907,4.666666666666667,10.237396984166715,0.02127659574468085,1
150,633,3,6,11710,1.274627829110219,5.0,10.237396984166715,0.31343283582089554,21
245,778,3,2582,201,-0.7250387245356263,4.555555555555556,10.237396984166715,0.06349206349206349,8
840,985,3,41,3786,0.4819483564564612,4.7,10.237396984166715,0.803030303030303,53
158,718,3,72,95,3.604042744313441,5.0,10.237396984166715,0.37142857142857144,26
811,951,3,603,464,-0.10721599402340361,4.666666666666667,10.237396984166715,0.02,1
8,805,3,8536,110,-1.3179424038439684,4.5,10.237396984166715,0.2545454545454545,14
175,268,3,515,476,0.025001000034880906,5.0,10.237396984166715,0.06956521739130435,8
131,540,3,2536,19,1.6518034602064802,4.333333333333333,10.237396984166715,0.4074074074074074,44
34,731,3,555,237,0.6475575000484715,4.333333333333333,10.237396984166715,0.21978021978021978,20
150,666,3,6,36056,0.14999772133149797,5.0,10.237396984166715,0.3448275862068966,40
671,714,3,158,1417,0.11569348221239,3.0,10.237396984166715,0.21052631578947367,12
731,881,3,237,621,0.5351945318614272,4.666666666666667,10.237396984166715,0.2719298245614035,31
645,676,3,1011,104,0.871499636768193,3.0476190476190474,10.237396984166715,0.2698412698412698,34
8,789,3,8536,35,-0.1728100995409658,4.055555555555556,10.237396984166715,0.4507042253521127,32
208,695,3,870,80,1.2840659086075261,4.962962962962963,10.237396984166715,0.5466666666666666,41
872,976,3,1243,147,0.3188700766405898,3.8333333333333335,10.237396984166715,0.0,0
871,872,3,98,1243,0.7243351847487541,3.0,10.237396984166715,0.07692307692307693,6
9,395,3,739,226,0.40875283470954943,3.9,10.237396984166715,0.532258064516129,33
245,717,3,2582,42,0.8405965652400811,4.738095238095238,10.237396984166715,0.08839779005524862,16
7,19,3,328,142,1.6857450889446326,3.3333333333333335,10.237396984166715,0.25,30
195,450,3,4173,316,-1.6575469392484277,4.833333333333333,10.237396984166715,0.4657534246575342,34
667,907,3,22091,18,-0.45871156770831245,4.2592592592592595,10.237396984166715,0.19480519480519481,15
450,901,3,316,624,0.24269317297369727,4.5,10.237396984166715,,0
321,631,3,382,1106,-0.5193400357588182,4.333333333333333,10.237396984166715,0.0,0
63,883,3,162,932,0.5096566050120619,4.333333333333333,10.237396984166715,,0
21,31,3,391,412,0.44485484559514493,3.8333333333333335,10.237396984166715,0.41935483870967744,26
733,825,3,58,8072,-0.622013817649827,3.0,10.237396984166715,0.234375,15
664,985,3,78,3786,-0.16118840352882274,4.933333333333334,10.237396984166715,0.05952380952380952,5
158,979,3,72,1145,1.1147597199256418,4.666666666666667,10.237396984166715,0.016129032258064516,1
178,943,3,557,599,-0.2832410831126963,4.666666666666667,10.237396984166715,0.03314917127071823,6
208,759,3,870,26,2.4079960052599256,1.6666666666666667,10.237396984166715,0.22857142857142856,16
586,999,3,4438,248,-1.4768020947274842,2.3333333333333335,10.237396984166715,0.019230769230769232,1
516,881,3,87,621,1.5373465543419746,4.333333333333333,10.237396984166715,0.3474576271186441,41
253,970,3,115,761,1.0550202687051013,4.222222222222222,10.237396984166715,0.015873015873015872,1
178,731,3,557,237,0.6439603738676218,3.0,10.237396984166715,0.358695652173913,33
131,158,3,2536,72,0.31957632035686523,4.333333333333333,10.237396984166715,0.4036697247706422,44
40,919,3,15041,15,0.10800046917261374,3.8888888888888893,10.237396984166715,0.22727272727272727,20
174,634,3,324,362,0.7621980273119366,4.666666666666667,10.237396984166715,0.13513513513513514,10
167,941,3,12,16880,0.21579433699208872,4.666666666666667,10.237396984166715,0.02564102564102564,1
909,920,3,1171,392,-0.6022894484581427,3.0,10.237396984166715,0.4166666666666667,45
7,13,3,328,310,0.9049998490667016,4.555555555555556,10.237396984166715,0.34782608695652173,40
21,106,3,391,280,0.8310885917754217,4.333333333333333,10.237396984166715,0.5526315789473685,42
648,968,3,20,5267,0.8696372618926568,4.333333333333333,10.237396984166715,0.0,0
130,634,3,907,362,-0.26720090701087046,3.0,10.237396984166715,0.19047619047619047,12
118,709,3,2211,173,-0.4199060204251882,4.641025641025641,10.237396984166715,0.13043478260869565,12
13,253,3,310,115,1.9530813290875952,4.055555555555556,10.237396984166715,0.3177570093457944,34
253,825,3,115,8072,-1.3065029354666577,3.6666666666666665,10.237396984166715,0.39473684210526316,30
253,965,3,115,1724,0.23725117534314863,4.0,10.237396984166715,0.015873015873015872,1
334,999,3,821,248,0.2106338993126268,4.933333333333334,10.237396984166715,0.04,1
881,980,3,621,789,-0.6675116478493158,4.742424242424242,10.237396984166715,,0
36,881,3,58,621,1.942811662450139,5.0,10.237396984166715,0.22641509433962265,24
646,811,3,259,603,0.4758404965033139,4.833333333333333,10.237396984166715,0.48514851485148514,49
130,206,3,907,1312,-1.554864664689134,3.0,10.237396984166715,0.3458646616541353,46
31,982,3,412,276,0.7931615398633608,4.055555555555555,10.237396984166715,0.02564102564102564,1
943,967,3,599,2735,-1.874562558041494,4.166666666666667,10.237396984166715,0.008620689655172414,1
